x,y
321.1646341463415,37.75762195121951
850.7993630573249,853.1783439490446
644.9010989010989,142.1978021978022
1007.3702801461632,121.55663824604142
697.4362606232295,237.89801699716713
822.7361419068736,36.68070953436807
113.81787521079258,637.097807757167
54.90814196242171,974.4780793319416
17.383018867924527,87.15849056603774
137.82212581344902,473.99132321041213
776.3724489795918,297.8724489795918
698.9241126070991,342.64626682986534
548.334065934066,532.2989010989011
423.0651629072682,407.812030075188
947.5929018789144,838.1043841336117
551.2105263157895,314.3784461152882
884.5990099009902,155.08415841584159
549.2903225806451,717.741935483871
188.3621052631579,717.738947368421
912.4178743961353,998.6207729468599
436.18664383561645,135.20890410958904
928.1887417218543,475.94370860927154
709.745,192.864
894.1831683168317,864.240099009901
252.2512077294686,879.1207729468599
228.7983870967742,95.97177419354838
145.99710144927536,803.5405797101449
866.3490566037735,12.518867924528301
963.8326086956522,920.1847826086956
433.30601092896177,561.8032786885246
846.9283746556474,612.0674931129477
162.0307881773399,846.6945812807882
234.4,668.0895238095238
190.98410404624278,31.960982658959537
736.0474860335196,156.21648044692736
274.66359447004606,49.16129032258065
911.826,824.158
1018.3011152416357,46.55018587360595
261.7242921013413,928.2712369597615
419.6887052341598,590.6225895316804
922.6166666666667,668.6287878787879
196.13081395348837,291.34302325581393
42.78217821782178,124.51485148514851
882.1792890262751,304.9644513137558
776.3327787021631,790.2861896838602
853.9417293233083,808.2142857142857
595.0381679389313,477.55470737913487
368.4953125,703.5578125
112.50641025641026,401.2451923076923
508.14792899408286,101.35502958579882
795.6740994854202,149.91938250428817
978.8996282527881,337.4405204460966
768.2572898799314,835.8198970840481
51.72315436241611,920.0956375838927
720.0585106382979,414.2526595744681
77.4654605263158,906.3618421052631
434.5990990990991,876.4309309309309
582.8657243816255,631.3286219081272
531.891454965358,623.568129330254
185.73178294573643,497.7751937984496
486.5548523206751,572.3502109704641
643.6204146730463,755.2280701754386
323.72237196765496,265.7088948787062
451.80232558139534,349.6686046511628
1004.8440366972477,555.8501529051988
280.5109243697479,212.83193277310923
171.91141732283464,447.1673228346457
499.5063938618926,308.5319693094629
93.20900321543408,162.99678456591639
162.3764705882353,963.9686274509804
183.44190871369295,313.298755186722
703.8057259713702,444.3803680981595
949.3858156028368,523.7432624113475
409.0643274853801,482.07212475633526
393.0568356374808,844.7511520737327
849.7910628019324,221.27294685990339
733.8470588235294,488.2141176470588
328.84099616858236,794.5766283524904
563.6826625386997,60.76006191950464
938.388,696.204
569.6690647482014,28.028776978417266
768.1463815789474,13.40296052631579
855.8941368078176,188.08794788273616
474.1169871794872,157.65865384615384
610.8277027027027,45.78378378378378
7.546938775510204,565.0530612244899
194.8917910447761,954.7611940298508
352.8763736263736,573.0604395604396
49.92307692307692,662.7634615384616
187.28280961182995,609.3216266173753
638.64,384.33846153846156
576.1629778672033,916.5150905432596
145.2065491183879,283.48488664987406
842.0206611570248,538.6170798898072
40.48600508905852,818.2875318066158
394.9095801937567,84.7448869752422
80.75250836120401,950.0735785953177
963.8719723183391,40.21107266435986
756.5884691848906,213.7117296222664
416.1868787276342,444.70775347912524
800.5283757338552,730.6888454011741
885.0622009569378,911.6555023923445
854.109375,138.14955357142858
121.13131313131314,992.7171717171717
667.7758241758241,852.512087912088
645.8644763860369,416.73305954825463
1017.890243902439,338.0548780487805
576.6525252525253,496.2383838383838
847.4352078239609,654.6894865525672
309.5007974481659,495.0558213716108
168.45905172413794,410.3125
680.628895184136,832.5524079320113
501.1860465116279,1014.0531561461794
400.60597826086956,168.16847826086956
774.3644067796611,467.1101694915254
678.9820261437909,687.3218954248366
753.416083916084,714.3881118881119
408.7959558823529,522.4485294117648
200.52713178294573,674.4961240310078
168.10434782608695,369.2173913043478
918.2736572890026,129.98976982097187
325.08214285714286,338.46964285714284
434.73571428571427,375.08392857142854
483.9031141868512,828.0311418685121
803.6330275229358,961.9449541284404
282.2979351032448,539.3392330383481
327.49006622516555,715.514348785872
800.9239766081871,505.7836257309942
992.434131736527,672.002994011976
147.44036697247705,591.045871559633
158.8288590604027,987.1677852348994
873.7457627118644,498.95338983050846
769.2292993630573,435.4076433121019
990.7529182879377,605.2490272373541
888.5,760.0
888.0712074303406,539.1068111455108
56.334782608695654,739.9586956521739
47.62730627306273,627.9372693726938
56.39740820734341,224.66306695464363
610.2112068965517,883.9224137931035
685.2955801104972,726.9171270718232
63.83713850837138,72.00608828006088
54.709233791748524,590.8585461689587
431.8716981132076,262.75094339622643
1012.4346405228758,197.1764705882353
14.455927051671733,809.6352583586627
127.93893129770993,510.10305343511453
7.044715447154472,372.4227642276423
717.562091503268,65.54738562091504
67.14678899082568,826.8211009174312
643.926724137931,235.17241379310346
151.6155303030303,926.0208333333334
85.77316293929712,619.9840255591055
759.5315985130112,110.33457249070632
99.64545454545454,251.0090909090909
128.14883720930231,330.7395348837209
914.7303370786517,530.8410914927769
750.5685483870968,338.7016129032258
751.7790322580645,742.3145161290323
810.1865148861647,200.68651488616462
120.70833333333333,370.1533333333333
230.85111662531017,600.620347394541
140.3964686998395,625.1123595505618
623.5982142857143,736.0327380952381
341.5257142857143,667.78
341.41052631578947,529.7789473684211
125.78313253012048,939.5734939759036
132.58837209302325,438.30232558139534
85.73122529644269,594.794466403162
157.609649122807,895.7850877192982
72.0030395136778,96.19756838905775
396.72630646589903,214.56687333923827
397.8690987124464,146.96781115879827
316.1525974025974,897.6461038961039
801.6971608832807,572.5394321766562
990.5637813211845,899.4111617312072
587.735524256651,349.21596244131456
37.88826815642458,212.04469273743015
962.9116409537166,261.36044880785414
819.6717791411043,316.63803680981596
235.9037037037037,243.35802469135803
735.2672811059908,853.6912442396314
385.98996655518397,247.97993311036788
693.4116638078902,864.5162950257289
23.866559485530548,990.927652733119
758.5328638497652,766.4530516431925
386.75208913649027,789.8300835654596
717.1761786600496,620.4987593052109
139.49525616698293,558.0341555977229
602.3230769230769,257.84615384615387
980.1682692307693,952.9903846153846
524.5316455696203,551.0527426160338
1005.5901639344262,779.103825136612
1011.725,624.8892857142857
981.8397435897435,224.07051282051282
427.4642857142857,987.0674603174604
711.2738095238095,702.9880952380952
399.344398340249,994.9605809128631
9.7625,277.975
718.6789297658863,492.73578595317724
987.0468085106382,555.6553191489362
217.05382436260624,526.9915014164307
635.331088664422,792.4365881032547
281.175,360.4638888888889
94.46105919003115,875.2149532710281
619.5533980582525,112.3462783171521
345.0403846153846,374.95384615384614
942.2787234042553,239.6212765957447
796.2274247491639,826.685618729097
636.3701298701299,830.7272727272727
327.96078431372547,223.71241830065358
294.7659574468085,472.6170212765957
114.73102310231023,513.5643564356436
287.7142857142857,294.56043956043953
295.05516014234877,756.1281138790035
272.07758620689657,306.13793103448273
333.13819577735126,434.5969289827255
265.63492063492066,992.8333333333334
6.834677419354839,600.3548387096774
82.30674846625767,663.9938650306749
263.1963190184049,235.57668711656441
413.9806763285024,1013.4299516908212
721.6314606741573,875.1303370786517
62.115,549.7216666666667
817.6577540106952,85.94117647058823
179.15830115830116,635.1100386100386
778.8987654320988,85.74567901234568
294.37366548042706,199.6797153024911
355.42857142857144,207.41964285714286
999.0522388059702,285.95522388059703
554.2992125984252,434.7716535433071
360.7161716171617,143.92739273927393
654.5332278481013,793.9082278481013
415.90033222591364,799.0232558139535
785.2135922330098,275.21035598705504
174.01221640488657,342.4188481675393
246.94193548387096,216.93548387096774
751.6229508196722,795.733606557377
299.9785202863962,855.4964200477327
1001.8850102669404,68.54209445585215
708.9750778816199,92.22118380062305
662.4460431654676,451.8129496402878
741.0640703517588,557.6532663316583
90.99856115107913,540.8431654676259
317.91620111731845,536.1340782122905
236.17924528301887,483.47169811320754
344.9443671766342,404.7329624478442
291.8428184281843,659.6124661246613
617.1094017094017,19.283760683760683
322.73929961089493,199.75875486381324
1018.1538461538462,671.0320512820513
737.9285714285714,28.851190476190474
108.17241379310344,919.7241379310345
570.9689119170985,653.901554404145
304.4199134199134,673.974025974026
1020.9583333333334,910.7638888888889
1012.2205882352941,526.1823529411764
664.9376693766937,489.219512195122
370.0281124497992,276.33534136546183
92.27631578947368,1020.8815789473684
55.18857142857143,474.01142857142855
705.297619047619,117.32738095238095
745.46519524618,608.7724957555179
101.69612068965517,833.4245689655172
396.6896551724138,700.2241379310345
1021.3367346938776,938.5204081632653
58.872727272727275,327.92929292929296
883.6897590361446,575.4879518072289
345.6906779661017,307.43220338983053
728.8196721311475,647.9967213114754
761.6185567010309,993.2577319587629
967.8034188034188,797.1752136752136
915.8571428571429,416.7142857142857
301.32916666666665,356.12083333333334
220.3846153846154,895.5746606334842
265.4583333333333,509.59583333333336
674.3928571428571,341.3112244897959
257.89690721649487,577.3986254295532
50.25149700598802,686.2275449101796
495.5056179775281,986.3033707865169
442.73636363636365,247.96363636363637
143.28571428571428,1019.1020408163265
238.5204081632653,575.5265306122449
118.84250474383302,583.0777988614801
1017.2727272727273,1019.7777777777778
296.4124513618677,261.147859922179
649.0479166666667,723.6770833333334
82.5414551607445,518.1522842639594
726.2540540540541,589.9243243243243
172.87713310580205,581.3344709897611
640.824074074074,8.356481481481481
750.8672376873661,666.7387580299786
161.48181818181817,568.3363636363637
320.51330798479086,299.95817490494295
475.4325581395349,728.1472868217054
53.361607142857146,277.7767857142857
426.1235632183908,837.9439655172414
561.6496062992126,737.2244094488188
537.2396226415094,65.4188679245283
6.68796992481203,1005.6842105263158
285.3776371308017,579.8417721518987
93.62288135593221,64.3177966101695
759.3342939481269,85.14985590778097
990.2893081761006,777.4465408805031
958.863309352518,602.7601918465227
689.2686567164179,509.5044776119403
708.8040540540541,743.9425675675676
382.72659176029964,413.29213483146066
230.71851851851852,307.44814814814816
623.471264367816,457.55172413793105
657.256038647343,382.280193236715
598.4444444444445,415.20531400966183
850.6576576576576,921.3243243243244
857.9513513513514,515.2810810810811
758.4360465116279,153.6627906976744
708.9875621890548,384.43283582089555
544.23,43.485
279.1619718309859,611.7042253521126
396.6914893617021,451.27659574468083
929.876404494382,450.9887640449438
517.4607046070461,564.0108401084011
318.3011583011583,456.88803088803087
142.17241379310346,107.89655172413794
306.9554794520548,563.3835616438356
849.0,319.2470588235294
273.28426395939084,263.005076142132
252.875,333.94736842105266
954.3529411764706,1.8529411764705883
110.72830188679245,890.3094339622642
232.44700460829492,553.0414746543779
222.2659574468085,425.9255319148936
495.1191335740072,747.2202166064982
62.50877192982456,404.2763157894737
