x,y
800.0380047505938,575.1971496437054
253.40758293838863,608.5047393364929
190.86382978723404,346.5659574468085
747.1772727272727,310.17045454545456
656.3360215053764,157.05913978494624
779.2604651162791,661.8209302325581
737.34008097166,105.72064777327935
355.9723404255319,23.238297872340425
802.7086614173228,631.1233595800525
722.9483747609943,42.565965583174
638.9651416122005,297.0174291938998
422.37132352941177,37.87867647058823
682.0801603206413,197.54909819639278
620.3285420944559,101.05954825462013
669.3822222222223,63.093333333333334
691.5263157894736,130.55889724310777
435.4475524475524,700.2937062937064
703.3121827411168,482.3781725888325
716.996533795494,164.64991334488735
814.9201101928375,276.40495867768595
798.3170254403132,170.55577299412917
637.419776119403,454.63619402985074
291.6297297297297,930.7513513513513
811.9578651685393,89.10955056179775
660.7339246119734,130.92239467849225
959.8375796178344,946.0923566878981
630.3351063829788,134.98758865248226
815.9117647058823,252.63655462184875
618.3547169811321,75.85283018867925
405.1041095890411,246.96164383561643
1018.5,926.0247524752475
490.5977011494253,600.0977011494252
609.244532803181,413.19681908548705
995.4685039370079,826.4114173228346
100.79681274900399,994.8286852589641
634.7706611570248,323.31611570247935
330.944,297.36
451.9931506849315,770.6780821917808
427.1575342465753,192.94520547945206
897.2071269487751,884.3429844097996
85.77096774193548,184.70645161290324
831.0540540540541,643.1480051480052
792.007722007722,289.4227799227799
586.4444444444445,396.1927083333333
496.58490566037733,723.8301886792453
709.5523012552301,222.26150627615064
727.3633333333333,290.0933333333333
575.4396887159533,288.0466926070039
301.78625954198475,4.030534351145038
87.0056338028169,219.50704225352112
291.8796992481203,140.9812030075188
65.80320699708454,865.0451895043732
667.6227154046998,537.3368146214099
756.0191846522782,158.29736211031175
844.4208754208754,713.053872053872
548.4020887728459,392.66840731070494
935.3127413127413,929.9710424710424
720.4546925566343,374.7659115426106
568.8880597014926,781.8470149253732
717.3609576427256,529.2578268876612
929.7686567164179,902.9253731343283
770.4947368421052,323.2
552.6932668329177,438.8229426433915
581.3467741935484,354.51612903225805
896.6369137670197,854.9334341906202
824.0314009661836,116.14492753623189
493.95723684210526,328.5756578947368
753.2685714285715,241.59428571428572
909.3253012048193,962.9518072289156
1011.8129829984545,852.3632148377126
663.4079754601227,33.54294478527607
873.5656934306569,878.1459854014598
459.3333333333333,75.83333333333333
578.7562814070352,255.90201005025125
876.1699507389162,680.0714285714286
365.95752895752895,223.08880308880308
32.515151515151516,831.1186868686868
849.5891783567134,805.2505010020041
248.26896551724138,521.5862068965517
408.4372990353698,425.6495176848875
753.1306532663317,13.77889447236181
277.84061696658097,959.9794344473007
718.5884353741496,260.48979591836735
890.0930656934306,704.8485401459855
583.0299823633158,98.50617283950618
346.65942028985506,1017.7898550724638
531.6312684365781,10.716814159292035
787.0420560747664,223.52336448598132
984.4751381215469,976.3674033149172
983.476821192053,705.2715231788079
750.0045248868778,579.1968325791855
21.957654723127035,310.1726384364821
627.5043668122271,274.4868995633188
466.86559139784947,359.36021505376345
676.0273037542662,816.9112627986348
218.02903225806452,1015.4096774193548
514.4469964664311,370.72968197879857
686.3837837837838,402.1
952.936231884058,881.9304347826087
970.4212598425197,858.3661417322835
481.4074074074074,277.010582010582
453.9102564102564,259.0128205128205
718.0752475247525,86.29306930693069
546.1224489795918,114.3265306122449
568.9342560553633,228.4567474048443
829.1178861788618,168.89837398373984
665.9194630872483,731.9295302013422
481.7453531598513,406.36431226765797
1011.4736842105264,991.9814241486068
577.9255813953488,155.43255813953488
224.28225806451613,585.4637096774194
565.7595907928388,419.66496163682865
504.90775681341717,297.17610062893084
500.38621794871796,31.02403846153846
743.0666666666667,265.8833333333333
772.7603550295858,933.7869822485208
20.195767195767196,582.7275132275132
310.5267857142857,425.37142857142857
908.6911314984709,810.7553516819572
907.4065934065934,750.974358974359
913.273556231003,917.4589665653496
137.41176470588235,449.4052287581699
730.8102564102564,553.9038461538462
511.56997971602436,423.40162271805275
936.2347826086957,862.472463768116
566.9548022598871,179.07721280602635
444.759649122807,284.42105263157896
859.5057471264367,769.2873563218391
600.8975,440.535
879.1838235294117,767.9362745098039
962.6511627906976,1003.7994186046511
507.8137254901961,218.4967320261438
437.15606936416185,312.3121387283237
632.734375,855.9479166666666
257.4759036144578,501.9096385542169
332.5587703435805,953.5479204339964
789.2083333333334,495.125
107.96190476190476,465.1952380952381
78.26174496644295,830.261744966443
861.2494802494803,662.04158004158
244.8863261943987,650.3591433278418
209.7045813586098,739.7630331753554
261.52,2.56
630.0386473429952,41.869565217391305
932.0348837209302,760.203488372093
711.7166666666667,581.0333333333333
656.8075949367088,470.9392405063291
259.3868613138686,1014.2773722627737
411.12578616352204,487.80974842767296
250.659793814433,197.2577319587629
455.7027027027027,274.35135135135135
508.8421052631579,83.22488038277513
633.1511627906976,160.08139534883722
496.97457627118644,3.5847457627118646
682.4936170212766,761.0595744680851
648.362831858407,178.1769911504425
541.9073170731707,874.5186991869919
166.3217391304348,44.40096618357488
799.1725663716815,55.34070796460177
10.91578947368421,688.0947368421052
940.3895253682488,797.6808510638298
653.6911764705883,845.7598039215686
869.9692307692308,829.0615384615385
821.5754716981132,137.92924528301887
758.2441860465116,62.48255813953488
563.1678571428571,888.4821428571429
598.8817204301075,289.2258064516129
548.8541666666666,187.44791666666666
629.9591836734694,2.5918367346938775
22.777633289986998,352.9297789336801
568.4971751412429,636.5819209039548
48.45569620253165,845.7594936708861
611.944,327.064
584.8818897637796,468.6692913385827
164.6977886977887,644.1818181818181
706.8079096045198,435.5367231638418
732.6136363636364,2.7045454545454546
959.8926553672317,904.4802259887006
866.4694835680751,712.4553990610328
994.508875739645,1019.7514792899408
774.6524390243902,26.46951219512195
732.3455284552846,139.0731707317073
823.5696594427245,192.1795665634675
122.43564356435644,196.64356435643563
888.1530054644809,740.5846994535519
22.49271137026239,858.5481049562683
492.88936170212764,375.82978723404256
393.0833333333333,486.37654320987656
503.685,251.64
