x,y
558.0916905444126,480.269340974212
580.6014760147601,84.73062730627306
427.01982378854626,711.7202643171806
662.7753303964757,555.6651982378854
871.3178654292343,108.4385150812065
552.4567669172932,581.6278195488721
555.7357723577236,530.2723577235772
647.488612836439,505.76190476190476
418.4859437751004,899.1887550200803
1014.3516949152543,362.385593220339
720.5802675585285,783.0234113712374
973.1518987341772,368.36392405063293
564.8710217755444,656.7688442211055
373.28442028985506,976.5036231884058
332.31720430107526,1000.4139784946236
800.8949919224556,490.39095315024235
492.97333333333336,567.9966666666667
626.3134328358209,321.62388059701493
874.2003179650238,332.2193958664547
709.6007462686567,50.95522388059702
715.0867768595041,113.96280991735537
765.243137254902,470.50588235294117
959.4528301886793,11.625
916.6678507992896,447.0035523978686
57.87769784172662,1010.043165467626
459.6809338521401,584.9066147859922
767.5989010989011,544.9175824175824
603.1071428571429,178.54365079365078
848.511669658887,203.5439856373429
626.7891891891892,159.35675675675677
892.1559934318554,365.0509031198686
443.6624203821656,347.74946921443734
150.73611111111111,1003.5092592592592
714.2256809338521,810.3229571984435
860.9249249249249,356.40840840840843
597.9763313609468,237.8698224852071
577.5019455252918,238.67315175097275
463.4029850746269,300.82089552238807
578.354211663067,913.3002159827214
396.8468634686347,860.6974169741698
938.2969283276451,372.97098976109214
568.1538461538462,326.3125
651.7880539499037,759.1560693641618
428.0736842105263,994.3789473684211
464.9106628242075,522.2363112391931
711.7550432276657,853.7146974063401
526.3478260869565,1007.0579710144928
843.1302170283807,294.6928213689483
680.5747368421053,972.5368421052632
706.7106741573034,705.7106741573034
690.8044280442805,810.3579335793358
739.6771771771772,675.0900900900901
508.9764705882353,819.8382352941177
609.8592814371258,535.3383233532934
468.42957746478874,464.48591549295776
717.5375939849624,88.38345864661655
553.7651663405088,733.6810176125244
686.0983050847458,879.0949152542373
703.5176470588235,909.3098039215686
617.9222972972973,1015.543918918919
876.9228295819936,397.427652733119
696.3413597733711,372.61756373937675
574.4307692307692,183.5046153846154
480.03197158081707,624.3676731793961
833.8323076923077,268.1369230769231
588.7552083333334,131.88020833333334
